timestamp,symbol,side,price,size,event_type
1000000042951000000,AAPL,SELL,150.01,7168,TRADE
1000000042953000000,AAPL,BUY,149.97,881,TRADE
1000000042959000000,AAPL,SELL,150.25,583,TRADE
1000000042960000000,AAPL,SELL,150.06,8121,TRADE
1000000042963000000,AAPL,SELL,150.3,3346,TRADE
1000000042967000000,AAPL,BUY,150.26,2998,TRADE
1000000042969000000,AAPL,BUY,150.07,4246,TRADE
1000000042970000000,AAPL,BUY,149.88,8924,TRADE
1000000042976000000,AAPL,SELL,149.82,6536,TRADE
1000000042978000000,AAPL,BUY,149.6,741,TRADE
1000000042980000000,AAPL,BUY,149.53,7917,TRADE
1000000042984000000,AAPL,SELL,149.53,1374,TRADE
1000000042985000000,AAPL,BUY,149.57,9927,TRADE
1000000042988000000,AAPL,SELL,149.65,4375,TRADE
1000000042989000000,AAPL,SELL,149.73,9658,TRADE
1000000042990000000,AAPL,BUY,149.87,1660,TRADE
1000000042991000000,AAPL,SELL,149.82,974,TRADE
1000000042992000000,AAPL,BUY,149.72,7844,TRADE
1000000042997000000,AAPL,SELL,149.85,5247,TRADE
1000000043000000000,AAPL,BUY,149.92000000000002,1529,TRADE
1000000043005000000,AAPL,BUY,149.84,111,TRADE
1000000043008000000,AAPL,SELL,149.94,2537,TRADE
1000000043009000000,AAPL,BUY,149.83,7846,TRADE
1000000043011000000,AAPL,SELL,149.85,5847,TRADE
1000000043017000000,AAPL,SELL,150.03,8513,TRADE
1000000043019000000,AAPL,BUY,149.91,471,TRADE
1000000043020000000,AAPL,BUY,150.09,6333,TRADE
1000000043026000000,AAPL,BUY,150.08,1556,TRADE
1000000043027000000,AAPL,BUY,150.11,6805,TRADE
1000000043029000000,AAPL,BUY,150.21,973,TRADE
1000000043031000000,AAPL,SELL,150.11,2227,TRADE
1000000043033000000,AAPL,SELL,150.08,1082,TRADE
1000000043034000000,AAPL,BUY,150.13,3135,TRADE
1000000043036000000,AAPL,BUY,149.91,4499,TRADE
1000000043042000000,AAPL,SELL,149.92000000000002,1743,TRADE
1000000043047000000,AAPL,BUY,149.77,9268,TRADE
1000000043051000000,AAPL,BUY,149.86,8995,TRADE
1000000043054000000,AAPL,SELL,149.88,5564,TRADE
1000000043055000000,AAPL,BUY,149.99,9603,TRADE
1000000043059000000,AAPL,BUY,149.98,8554,TRADE
1000000043062000000,AAPL,BUY,149.98,3152,TRADE
1000000043068000000,AAPL,SELL,149.98,9911,TRADE
1000000043071000000,AAPL,SELL,149.87,7257,TRADE
1000000043072000000,AAPL,BUY,149.92000000000002,8082,TRADE
1000000043074000000,AAPL,BUY,149.96,8692,TRADE
1000000043079000000,AAPL,SELL,149.85,426,TRADE
1000000043081000000,AAPL,BUY,149.97,4232,TRADE
1000000043084000000,AAPL,SELL,149.88,7434,TRADE
1000000043085000000,AAPL,BUY,149.92000000000002,3715,TRADE
1000000043086000000,AAPL,SELL,149.98,9833,TRADE
1000000043088000000,AAPL,SELL,149.93,6065,TRADE
1000000043090000000,AAPL,SELL,150.04,8540,TRADE
1000000043091000000,AAPL,SELL,150.07,9688,TRADE
1000000043093000000,AAPL,BUY,149.99,5091,TRADE
1000000043094000000,AAPL,SELL,150.01,634,TRADE
1000000043095000000,AAPL,SELL,150.05,1245,TRADE
1000000043097000000,AAPL,BUY,150.04,7782,TRADE
1000000043098000000,AAPL,SELL,150.06,4435,TRADE
1000000043116000000,AAPL,SELL,150.11,4910,TRADE
1000000043118000000,AAPL,SELL,150.05,5250,TRADE
1000000043119000000,AAPL,SELL,149.99,7013,TRADE
1000000043120000000,AAPL,SELL,149.99,2069,TRADE
1000000043126000000,AAPL,BUY,150.09,9860,TRADE
1000000043129000000,AAPL,BUY,150.1,9688,TRADE
1000000043131000000,AAPL,BUY,149.98,6496,TRADE
1000000043132000000,AAPL,BUY,149.92000000000002,683,TRADE
1000000043141000000,AAPL,BUY,149.99,7083,TRADE
1000000043144000000,AAPL,BUY,149.98,6493,TRADE
1000000043145000000,AAPL,BUY,149.77,989,TRADE
1000000043148000000,AAPL,BUY,149.95000000000002,3193,TRADE
1000000043149000000,AAPL,BUY,149.86,1269,TRADE
1000000043152000000,AAPL,SELL,149.95000000000002,5368,TRADE
1000000043153000000,AAPL,BUY,149.94,204,TRADE
1000000043155000000,AAPL,SELL,149.9,1223,TRADE
1000000043156000000,AAPL,SELL,149.73,6926,TRADE
1000000043159000000,AAPL,SELL,149.85,2988,TRADE
1000000043161000000,AAPL,SELL,149.6,6148,TRADE
1000000043165000000,AAPL,BUY,149.72,5941,TRADE
1000000043168000000,AAPL,BUY,149.70000000000002,6925,TRADE
1000000043172000000,AAPL,SELL,149.94,3985,TRADE
1000000043174000000,AAPL,BUY,149.94,6981,TRADE
1000000043175000000,AAPL,BUY,150.07,2926,TRADE
1000000043177000000,AAPL,SELL,150.13,2808,TRADE
1000000043179000000,AAPL,SELL,150.16,5532,TRADE
1000000043183000000,AAPL,BUY,150.02,9952,TRADE
1000000043184000000,AAPL,SELL,149.89000000000001,7595,TRADE
1000000043187000000,AAPL,SELL,149.83,6446,TRADE
1000000043190000000,AAPL,SELL,149.62,6190,TRADE
1000000043191000000,AAPL,SELL,149.87,8096,TRADE
1000000043193000000,AAPL,BUY,149.95000000000002,6551,TRADE
1000000043198000000,AAPL,BUY,149.92000000000002,808,TRADE
1000000043203000000,AAPL,SELL,150.16,4266,TRADE
1000000043205000000,AAPL,BUY,150.31,677,TRADE
1000000043209000000,AAPL,BUY,150.23,2292,TRADE
1000000043219000000,AAPL,SELL,149.64000000000001,7095,TRADE
1000000043228000000,AAPL,BUY,149.97,898,TRADE
1000000043229000000,AAPL,SELL,149.84,1651,TRADE
1000000043233000000,AAPL,BUY,149.94,9359,TRADE
1000000043234000000,AAPL,SELL,149.77,889,TRADE
1000000043235000000,AAPL,SELL,149.70000000000002,7812,TRADE
1000000043238000000,AAPL,BUY,149.78,9698,TRADE
1000000043239000000,AAPL,SELL,149.71,7705,TRADE
1000000043244000000,AAPL,SELL,149.82,5578,TRADE
1000000043247000000,AAPL,SELL,150.06,7894,TRADE
1000000043251000000,AAPL,BUY,149.88,1247,TRADE
1000000043253000000,AAPL,SELL,149.69,5883,TRADE
1000000043254000000,AAPL,BUY,149.75,4983,TRADE
1000000043255000000,AAPL,SELL,149.63,6343,TRADE
1000000043256000000,AAPL,SELL,149.70000000000002,879,TRADE
1000000043257000000,AAPL,BUY,149.73,3384,TRADE
1000000043260000000,AAPL,SELL,149.92000000000002,5770,TRADE
1000000043261000000,AAPL,SELL,149.94,1368,TRADE
1000000043262000000,AAPL,SELL,149.95000000000002,5022,TRADE
1000000043264000000,AAPL,SELL,150.16,1361,TRADE
1000000043265000000,AAPL,SELL,150.07,3531,TRADE
1000000043266000000,AAPL,SELL,149.96,4291,TRADE
1000000043270000000,AAPL,BUY,150.0,5716,TRADE
1000000043271000000,AAPL,BUY,150.1,2032,TRADE
1000000043272000000,AAPL,SELL,149.93,9875,TRADE
1000000043280000000,AAPL,BUY,149.99,3388,TRADE
1000000043284000000,AAPL,SELL,150.11,5284,TRADE
1000000043285000000,AAPL,SELL,150.25,5755,TRADE
1000000043291000000,AAPL,SELL,150.25,6691,TRADE
1000000043294000000,AAPL,SELL,150.06,4613,TRADE
1000000043295000000,AAPL,SELL,150.18,6475,TRADE
1000000043299000000,AAPL,BUY,150.15,4339,TRADE
1000000043300000000,AAPL,BUY,150.15,9919,TRADE
1000000043305000000,AAPL,SELL,150.13,4196,TRADE
1000000043307000000,AAPL,SELL,150.18,2664,TRADE
1000000043309000000,AAPL,SELL,150.05,9301,TRADE
1000000043310000000,AAPL,BUY,150.02,5469,TRADE
1000000043314000000,AAPL,BUY,149.89000000000001,6969,TRADE
1000000043315000000,AAPL,BUY,149.89000000000001,5394,TRADE
1000000043316000000,AAPL,BUY,149.85,9579,TRADE
1000000043318000000,AAPL,SELL,149.82,8423,TRADE
1000000043321000000,AAPL,BUY,149.93,6442,TRADE
1000000043323000000,AAPL,BUY,149.83,5019,TRADE
1000000043330000000,AAPL,BUY,149.89000000000001,7798,TRADE
1000000043331000000,AAPL,BUY,149.89000000000001,9737,TRADE
1000000043332000000,AAPL,BUY,149.98,5523,TRADE
1000000043336000000,AAPL,SELL,150.02,641,TRADE
1000000043337000000,AAPL,SELL,150.03,5111,TRADE
1000000043340000000,AAPL,SELL,150.02,1768,TRADE
1000000043342000000,AAPL,SELL,149.98,5007,TRADE
1000000043347000000,AAPL,SELL,149.96,2346,TRADE
1000000043351000000,AAPL,BUY,150.1,9475,TRADE
1000000043352000000,AAPL,BUY,150.07,9096,TRADE
1000000043356000000,AAPL,SELL,150.01,5533,TRADE
1000000043360000000,AAPL,BUY,150.07,7503,TRADE
1000000043362000000,AAPL,BUY,150.04,6408,TRADE
1000000043363000000,AAPL,BUY,149.98,1171,TRADE
1000000043366000000,AAPL,BUY,149.9,3480,TRADE
1000000043369000000,AAPL,SELL,149.87,6096,TRADE
1000000043373000000,AAPL,BUY,149.83,6139,TRADE
1000000043380000000,AAPL,SELL,149.91,3251,TRADE
1000000043383000000,AAPL,SELL,149.89000000000001,6894,TRADE
1000000043385000000,AAPL,SELL,149.88,5945,TRADE
1000000043389000000,AAPL,BUY,149.83,7280,TRADE
1000000043393000000,AAPL,BUY,149.86,5872,TRADE
1000000043396000000,AAPL,SELL,149.94,8747,TRADE
1000000043397000000,AAPL,SELL,149.93,6904,TRADE
1000000043399000000,AAPL,SELL,149.92000000000002,5947,TRADE
1000000043401000000,AAPL,BUY,150.01,6715,TRADE
1000000043402000000,AAPL,SELL,149.93,2799,TRADE
1000000043410000000,AAPL,SELL,149.86,1591,TRADE
1000000043411000000,AAPL,SELL,149.84,579,TRADE
1000000043414000000,AAPL,BUY,149.89000000000001,897,TRADE
1000000043415000000,AAPL,SELL,149.88,2968,TRADE
1000000043416000000,AAPL,SELL,149.84,688,TRADE
1000000043420000000,AAPL,SELL,149.85,3415,TRADE
1000000043428000000,AAPL,BUY,149.81,4647,TRADE
1000000043431000000,AAPL,BUY,149.88,5295,TRADE
1000000043432000000,AAPL,SELL,149.9,9477,TRADE
1000000043442000000,AAPL,SELL,149.89000000000001,9712,TRADE
1000000043456000000,AAPL,SELL,150.1,278,TRADE
1000000043461000000,AAPL,BUY,150.04,9656,TRADE
1000000043464000000,AAPL,SELL,150.0,4900,TRADE
1000000043465000000,AAPL,BUY,149.99,1143,TRADE
1000000043468000000,AAPL,SELL,149.91,8674,TRADE
1000000043469000000,AAPL,BUY,149.94,2683,TRADE
1000000043471000000,AAPL,SELL,149.98,6901,TRADE
1000000043481000000,AAPL,SELL,149.94,7391,TRADE
1000000043484000000,AAPL,SELL,149.94,691,TRADE
1000000043487000000,AAPL,SELL,149.92000000000002,4050,TRADE
1000000043490000000,AAPL,SELL,149.97,9779,TRADE
1000000043496000000,AAPL,SELL,149.94,6562,TRADE
1000000043499000000,AAPL,BUY,149.96,4666,TRADE
1000000043501000000,AAPL,BUY,149.96,6341,TRADE
1000000043506000000,AAPL,SELL,150.04,4861,TRADE
1000000043519000000,AAPL,BUY,149.9,9587,TRADE
1000000043520000000,AAPL,BUY,149.9,3475,TRADE
1000000043522000000,AAPL,SELL,149.86,4817,TRADE
1000000043525000000,AAPL,BUY,149.91,6918,TRADE
1000000043527000000,AAPL,BUY,149.89000000000001,8669,TRADE
1000000043529000000,AAPL,SELL,149.93,8588,TRADE
1000000043531000000,AAPL,SELL,149.96,8907,TRADE
1000000043535000000,AAPL,SELL,149.97,3542,TRADE
1000000043536000000,AAPL,SELL,149.95000000000002,8193,TRADE
1000000043537000000,AAPL,BUY,149.99,8090,TRADE
1000000043540000000,AAPL,BUY,150.06,8678,TRADE
1000000043548000000,AAPL,BUY,150.08,4444,TRADE
1000000043551000000,AAPL,BUY,150.1,3850,TRADE
1000000043554000000,AAPL,BUY,150.05,784,TRADE
1000000043555000000,AAPL,BUY,150.03,8845,TRADE
1000000043556000000,AAPL,BUY,150.01,6475,TRADE
1000000043558000000,AAPL,BUY,150.0,7152,TRADE
1000000043560000000,AAPL,SELL,149.98,8356,TRADE
1000000043563000000,AAPL,BUY,150.0,5428,TRADE
1000000043568000000,AAPL,SELL,149.99,495,TRADE
1000000043575000000,AAPL,BUY,149.99,3588,TRADE
1000000043577000000,AAPL,BUY,150.0,1993,TRADE
1000000043578000000,AAPL,SELL,149.99,3649,TRADE
1000000043581000000,AAPL,BUY,149.97,412,TRADE
1000000043583000000,AAPL,BUY,149.94,1764,TRADE
1000000043584000000,AAPL,BUY,149.94,4938,TRADE
1000000043590000000,AAPL,SELL,150.02,3013,TRADE
1000000043604000000,AAPL,SELL,150.0,3774,TRADE
1000000043605000000,AAPL,SELL,150.02,6703,TRADE
1000000043607000000,AAPL,SELL,149.94,2011,TRADE
1000000043609000000,AAPL,BUY,149.95000000000002,9910,TRADE
1000000043610000000,AAPL,BUY,149.94,2328,TRADE
1000000043614000000,AAPL,BUY,149.92000000000002,4443,TRADE
1000000043618000000,AAPL,BUY,149.92000000000002,7315,TRADE
1000000043623000000,AAPL,SELL,149.91,6516,TRADE
1000000043624000000,AAPL,BUY,149.94,8081,TRADE
1000000043625000000,AAPL,SELL,149.87,9080,TRADE
1000000043628000000,AAPL,SELL,149.92000000000002,8928,TRADE
1000000043632000000,AAPL,SELL,149.99,4444,TRADE
1000000043635000000,AAPL,BUY,150.0,9301,TRADE
1000000043636000000,AAPL,SELL,149.99,9021,TRADE
1000000043638000000,AAPL,BUY,149.98,6854,TRADE
1000000043639000000,AAPL,BUY,150.01,2978,TRADE
1000000043640000000,AAPL,BUY,150.02,6115,TRADE
1000000043642000000,AAPL,BUY,150.0,4096,TRADE
1000000043650000000,AAPL,BUY,149.95000000000002,2633,TRADE
1000000043654000000,AAPL,BUY,150.04,3166,TRADE
1000000043656000000,AAPL,BUY,149.97,242,TRADE
1000000043658000000,AAPL,BUY,149.98,6143,TRADE
1000000043663000000,AAPL,BUY,149.98,274,TRADE
1000000043664000000,AAPL,BUY,149.94,8579,TRADE
1000000043666000000,AAPL,BUY,149.94,3940,TRADE
1000000043669000000,AAPL,BUY,149.96,2921,TRADE
1000000043671000000,AAPL,BUY,150.02,1405,TRADE
1000000043673000000,AAPL,BUY,150.05,6438,TRADE
1000000043675000000,AAPL,BUY,149.99,2291,TRADE
1000000043677000000,AAPL,BUY,150.01,4314,TRADE
1000000043679000000,AAPL,BUY,150.1,2150,TRADE
1000000043684000000,AAPL,BUY,150.07,1691,TRADE
1000000043690000000,AAPL,BUY,150.02,4494,TRADE
1000000043691000000,AAPL,BUY,149.99,9609,TRADE
1000000043701000000,AAPL,SELL,149.98,2407,TRADE
1000000043713000000,AAPL,BUY,149.94,9523,TRADE
1000000043714000000,AAPL,BUY,149.93,9787,TRADE
1000000043723000000,AAPL,BUY,150.03,7979,TRADE
1000000043724000000,AAPL,SELL,150.04,3326,TRADE
1000000043725000000,AAPL,BUY,150.04,690,TRADE
1000000043726000000,AAPL,SELL,150.02,9851,TRADE
1000000043729000000,AAPL,BUY,150.06,6581,TRADE
1000000043732000000,AAPL,BUY,150.06,1523,TRADE
1000000043738000000,AAPL,BUY,150.04,9543,TRADE
1000000043740000000,AAPL,BUY,150.07,5318,TRADE
1000000043752000000,AAPL,SELL,149.99,2664,TRADE
1000000043757000000,AAPL,BUY,150.03,1622,TRADE
1000000043761000000,AAPL,BUY,150.01,5812,TRADE
1000000043765000000,AAPL,BUY,149.97,2844,TRADE
1000000043766000000,AAPL,BUY,149.96,2388,TRADE
1000000043773000000,AAPL,SELL,150.0,9908,TRADE
1000000043774000000,AAPL,SELL,150.01,3024,TRADE
1000000043775000000,AAPL,BUY,150.03,5151,TRADE
1000000043776000000,AAPL,BUY,150.04,8859,TRADE
1000000043777000000,AAPL,BUY,149.98,5448,TRADE
1000000043778000000,AAPL,SELL,149.96,7040,TRADE
1000000043786000000,AAPL,SELL,149.92000000000002,5501,TRADE
1000000043790000000,AAPL,SELL,149.94,8177,TRADE
1000000043793000000,AAPL,BUY,150.0,7127,TRADE
1000000043794000000,AAPL,SELL,149.94,5437,TRADE
1000000043798000000,AAPL,SELL,149.94,266,TRADE
1000000043799000000,AAPL,BUY,149.95000000000002,5587,TRADE
1000000043800000000,AAPL,BUY,149.97,3188,TRADE
1000000043803000000,AAPL,SELL,149.98,3002,TRADE
1000000043804000000,AAPL,SELL,149.96,8322,TRADE
1000000043805000000,AAPL,SELL,149.97,5551,TRADE
1000000043806000000,AAPL,SELL,149.96,1379,TRADE
1000000043810000000,AAPL,BUY,149.98,4813,TRADE
1000000043815000000,AAPL,BUY,150.02,4633,TRADE
1000000043820000000,AAPL,SELL,150.03,8410,TRADE
1000000043822000000,AAPL,SELL,150.02,513,TRADE
1000000043823000000,AAPL,SELL,149.99,3218,TRADE
1000000043824000000,AAPL,BUY,149.99,7793,TRADE
1000000043825000000,AAPL,BUY,149.97,9553,TRADE
1000000043828000000,AAPL,BUY,149.99,2402,TRADE
1000000043829000000,AAPL,BUY,149.99,8052,TRADE
1000000043836000000,AAPL,BUY,150.03,8375,TRADE
1000000043838000000,AAPL,BUY,150.01,6694,TRADE
1000000043839000000,AAPL,BUY,150.01,5418,TRADE
1000000043843000000,AAPL,SELL,149.99,7973,TRADE
1000000043844000000,AAPL,SELL,149.99,1572,TRADE
1000000043846000000,AAPL,BUY,149.98,4256,TRADE
1000000043862000000,AAPL,BUY,149.99,5179,TRADE
1000000043868000000,AAPL,BUY,149.99,2581,TRADE
1000000043871000000,AAPL,BUY,150.01,6275,TRADE
1000000043880000000,AAPL,BUY,150.03,3541,TRADE
1000000043885000000,AAPL,SELL,149.99,9898,TRADE
1000000043887000000,AAPL,BUY,149.99,456,TRADE
1000000043892000000,AAPL,SELL,150.0,8169,TRADE
1000000043895000000,AAPL,BUY,150.02,3149,TRADE
1000000043896000000,AAPL,BUY,150.04,3365,TRADE
1000000043897000000,AAPL,BUY,149.98,7758,TRADE
1000000043901000000,AAPL,SELL,149.96,3555,TRADE
1000000043902000000,AAPL,BUY,150.01,1772,TRADE
1000000043917000000,AAPL,BUY,150.0,7698,TRADE
1000000043918000000,AAPL,SELL,149.99,5229,TRADE
1000000043920000000,AAPL,SELL,149.96,3811,TRADE
1000000043921000000,AAPL,BUY,149.99,9196,TRADE
1000000043922000000,AAPL,BUY,150.0,6820,TRADE
1000000043923000000,AAPL,BUY,150.02,2917,TRADE
1000000043928000000,AAPL,SELL,149.98,4238,TRADE
1000000043930000000,AAPL,SELL,149.96,2530,TRADE
1000000043934000000,AAPL,SELL,149.98,9151,TRADE
1000000043937000000,AAPL,SELL,150.01,8650,TRADE
1000000043938000000,AAPL,BUY,150.02,7976,TRADE
1000000043940000000,AAPL,BUY,150.03,6139,TRADE
1000000043941000000,AAPL,SELL,150.04,2019,TRADE
1000000043942000000,AAPL,BUY,150.12,1182,TRADE
1000000043944000000,AAPL,BUY,150.22,1526,TRADE
1000000043947000000,AAPL,BUY,149.92000000000002,711,TRADE
1000000043949000000,AAPL,SELL,150.34,9716,TRADE
1000000043950000000,AAPL,BUY,150.34,2258,TRADE
1000000043954000000,AAPL,SELL,150.18,5410,TRADE
1000000043960000000,AAPL,SELL,150.39000000000001,7673,TRADE
1000000043962000000,AAPL,BUY,150.42000000000002,3716,TRADE
1000000043964000000,AAPL,BUY,150.33,3545,TRADE
1000000043970000000,AAPL,SELL,149.96,9071,TRADE
1000000043971000000,AAPL,SELL,149.93,4189,TRADE
1000000043972000000,AAPL,SELL,149.93,2871,TRADE
1000000043982000000,AAPL,BUY,150.01,1691,TRADE
1000000043986000000,AAPL,SELL,150.01,8637,TRADE
1000000043987000000,AAPL,SELL,150.02,4654,TRADE
1000000043997000000,AAPL,BUY,150.09,5205,TRADE
1000000044002000000,AAPL,SELL,150.03,9002,TRADE
1000000044007000000,AAPL,BUY,150.06,9552,TRADE
1000000044010000000,AAPL,SELL,149.96,1550,TRADE
1000000044013000000,AAPL,BUY,150.44,4193,TRADE
1000000044019000000,AAPL,SELL,150.05,8118,TRADE
1000000044020000000,AAPL,BUY,150.03,3493,TRADE
1000000044021000000,AAPL,BUY,149.82,2238,TRADE
1000000044022000000,AAPL,SELL,149.99,1476,TRADE
1000000044026000000,AAPL,BUY,150.33,7561,TRADE
1000000044032000000,AAPL,SELL,150.4,2436,TRADE
1000000044035000000,AAPL,BUY,150.24,5695,TRADE
1000000044037000000,AAPL,BUY,150.23,2557,TRADE
1000000044041000000,AAPL,SELL,149.54,9302,TRADE
1000000044043000000,AAPL,SELL,150.06,5226,TRADE
1000000044045000000,AAPL,SELL,149.95000000000002,6877,TRADE
1000000044047000000,AAPL,BUY,150.06,7501,TRADE
1000000044049000000,AAPL,BUY,150.01,339,TRADE
1000000044055000000,AAPL,BUY,150.24,8579,TRADE
1000000044057000000,AAPL,SELL,150.14000000000001,3343,TRADE
1000000044058000000,AAPL,SELL,150.01,1993,TRADE
1000000044060000000,AAPL,SELL,149.95000000000002,6337,TRADE
1000000044070000000,AAPL,SELL,150.01,3612,TRADE
1000000044073000000,AAPL,SELL,150.0,4641,TRADE
1000000044076000000,AAPL,SELL,149.96,7623,TRADE
1000000044079000000,AAPL,BUY,150.08,1171,TRADE
1000000044085000000,AAPL,SELL,149.99,2793,TRADE
1000000044088000000,AAPL,SELL,149.82,2276,TRADE
1000000044089000000,AAPL,SELL,149.72,557,TRADE
1000000044094000000,AAPL,SELL,149.87,6444,TRADE
1000000044096000000,AAPL,BUY,149.98,9953,TRADE
1000000044098000000,AAPL,BUY,150.04,2612,TRADE
1000000044102000000,AAPL,BUY,149.93,9340,TRADE
1000000044104000000,AAPL,SELL,149.82,7415,TRADE
1000000044111000000,AAPL,SELL,149.97,8809,TRADE
1000000044114000000,AAPL,SELL,150.13,1240,TRADE
1000000044116000000,AAPL,SELL,150.1,1073,TRADE
1000000044122000000,AAPL,SELL,149.8,9280,TRADE
1000000044126000000,AAPL,SELL,149.85,4965,TRADE
1000000044128000000,AAPL,BUY,150.02,2392,TRADE
1000000044133000000,AAPL,BUY,150.03,2668,TRADE
1000000044138000000,AAPL,SELL,149.94,9478,TRADE
1000000044139000000,AAPL,BUY,149.97,5290,TRADE
1000000044144000000,AAPL,BUY,149.94,7864,TRADE
1000000044147000000,AAPL,SELL,149.88,8585,TRADE
1000000044148000000,AAPL,SELL,149.92000000000002,598,TRADE
1000000044149000000,AAPL,SELL,149.95000000000002,5975,TRADE
1000000044150000000,AAPL,SELL,150.0,6433,TRADE
1000000044154000000,AAPL,SELL,150.09,1302,TRADE
1000000044156000000,AAPL,SELL,150.1,966,TRADE
1000000044159000000,AAPL,BUY,150.05,9277,TRADE
1000000044164000000,AAPL,SELL,149.99,7646,TRADE
1000000044166000000,AAPL,BUY,150.04,1173,TRADE
1000000044172000000,AAPL,BUY,149.99,293,TRADE
1000000044174000000,AAPL,SELL,149.93,901,TRADE
1000000044180000000,AAPL,SELL,149.9,2204,TRADE
1000000044185000000,AAPL,BUY,149.86,3450,TRADE
1000000044186000000,AAPL,BUY,149.89000000000001,6642,TRADE
1000000044187000000,AAPL,BUY,149.89000000000001,5584,TRADE
1000000044188000000,AAPL,SELL,149.86,7989,TRADE
1000000044190000000,AAPL,BUY,149.86,5949,TRADE
1000000044201000000,AAPL,SELL,150.06,6665,TRADE
1000000044203000000,AAPL,SELL,149.97,5115,TRADE
1000000044204000000,AAPL,SELL,149.9,2387,TRADE
1000000044212000000,AAPL,SELL,149.82,2288,TRADE
1000000044223000000,AAPL,BUY,149.87,3541,TRADE
1000000044227000000,AAPL,BUY,149.95000000000002,8702,TRADE
1000000044232000000,AAPL,SELL,149.91,312,TRADE
1000000044234000000,AAPL,BUY,149.88,1767,TRADE
1000000044243000000,AAPL,BUY,150.07,9963,TRADE
1000000044248000000,AAPL,BUY,150.07,6390,TRADE
1000000044250000000,AAPL,SELL,150.06,2213,TRADE
1000000044251000000,AAPL,BUY,150.06,6340,TRADE
1000000044253000000,AAPL,SELL,150.03,2625,TRADE
1000000044254000000,AAPL,SELL,150.06,5903,TRADE
1000000044256000000,AAPL,SELL,150.03,9793,TRADE
1000000044258000000,AAPL,BUY,150.0,5982,TRADE
1000000044260000000,AAPL,BUY,149.93,3608,TRADE
1000000044262000000,AAPL,SELL,149.88,5822,TRADE
1000000044265000000,AAPL,SELL,150.02,6060,TRADE
1000000044267000000,AAPL,BUY,149.99,6475,TRADE
1000000044269000000,AAPL,BUY,150.01,8835,TRADE
1000000044271000000,AAPL,SELL,149.94,7125,TRADE
1000000044272000000,AAPL,SELL,149.9,2579,TRADE
1000000044274000000,AAPL,BUY,149.91,3091,TRADE
1000000044278000000,AAPL,SELL,149.97,5002,TRADE
1000000044279000000,AAPL,BUY,149.96,6091,TRADE
1000000044284000000,AAPL,SELL,150.07,2604,TRADE
1000000044285000000,AAPL,SELL,150.0,8136,TRADE
1000000044286000000,AAPL,SELL,150.03,2562,TRADE
1000000044289000000,AAPL,BUY,150.07,9347,TRADE
1000000044292000000,AAPL,BUY,150.02,9335,TRADE
1000000044297000000,AAPL,SELL,149.99,9742,TRADE
1000000044305000000,AAPL,SELL,149.96,5829,TRADE
1000000044307000000,AAPL,BUY,149.98,4618,TRADE
1000000044308000000,AAPL,BUY,149.94,8471,TRADE
1000000044309000000,AAPL,SELL,149.91,6087,TRADE
1000000044313000000,AAPL,BUY,149.93,7724,TRADE
1000000044316000000,AAPL,SELL,149.87,4018,TRADE
1000000044317000000,AAPL,SELL,149.85,8089,TRADE
1000000044324000000,AAPL,BUY,149.93,9917,TRADE
1000000044328000000,AAPL,SELL,150.03,9870,TRADE
1000000044331000000,AAPL,SELL,150.01,5492,TRADE
1000000044333000000,AAPL,BUY,150.0,4693,TRADE
1000000044337000000,AAPL,SELL,149.99,8307,TRADE
1000000044338000000,AAPL,BUY,150.03,7795,TRADE
1000000044346000000,AAPL,SELL,149.91,3060,TRADE
1000000044355000000,AAPL,SELL,149.98,3650,TRADE
1000000044357000000,AAPL,BUY,150.01,6533,TRADE
1000000044363000000,AAPL,BUY,150.03,3009,TRADE
1000000044365000000,AAPL,SELL,149.98,6010,TRADE
1000000044366000000,AAPL,BUY,149.98,6473,TRADE
1000000044374000000,AAPL,BUY,150.03,5879,TRADE
1000000044376000000,AAPL,SELL,149.97,1984,TRADE
1000000044385000000,AAPL,SELL,149.99,5629,TRADE
1000000044387000000,AAPL,BUY,149.99,3213,TRADE
1000000044388000000,AAPL,BUY,149.95000000000002,1913,TRADE
1000000044394000000,AAPL,BUY,149.97,116,TRADE
1000000044400000000,AAPL,BUY,149.97,844,TRADE
1000000044403000000,AAPL,SELL,149.93,7860,TRADE
1000000044411000000,AAPL,SELL,149.99,5229,TRADE
1000000044419000000,AAPL,BUY,150.02,5116,TRADE
1000000044422000000,AAPL,BUY,150.04,3700,TRADE
1000000044424000000,AAPL,SELL,150.02,4007,TRADE
1000000044425000000,AAPL,BUY,150.03,5803,TRADE
1000000044426000000,AAPL,BUY,150.02,4799,TRADE
1000000044428000000,AAPL,BUY,150.04,6665,TRADE
1000000044430000000,AAPL,SELL,150.06,1098,TRADE
1000000044432000000,AAPL,BUY,150.05,6276,TRADE
1000000044434000000,AAPL,BUY,150.06,5438,TRADE
1000000044437000000,AAPL,BUY,150.04,5566,TRADE
1000000044439000000,AAPL,SELL,150.03,4102,TRADE
1000000044445000000,AAPL,BUY,150.03,2973,TRADE
1000000044448000000,AAPL,BUY,149.99,7662,TRADE
1000000044451000000,AAPL,BUY,150.05,6613,TRADE
1000000044452000000,AAPL,BUY,150.07,804,TRADE
1000000044453000000,AAPL,BUY,150.05,7856,TRADE
1000000044458000000,AAPL,BUY,150.03,9708,TRADE
1000000044459000000,AAPL,SELL,150.04,1307,TRADE
